index_dist,middle_dist,ring_dist,pinky_dist,position
0.06978120139433154,0.09906830272274804,0.12551951292441418,0.14731418198822832,fist
0.08629892167490028,0.09318952490588903,0.10941936234324919,0.12363618227572168,fist
0.0857399371979948,0.08374975026055727,0.09390895439805177,0.10095188969582793,fist
0.05109422398203008,0.06039879333969242,0.08467732917182905,0.10579074092309285,fist
0.05047067138114994,0.06316305454639227,0.08683985410080623,0.10664559914448969,fist
0.08055324267548167,0.09586146368590351,0.11742718985880281,0.13378705911482475,fist
0.08989056165100723,0.0949428304150157,0.11044824578586274,0.11838808220864215,fist
0.05159196682853094,0.057556094256950234,0.07037683479316888,0.08159628292205713,fist
0.058129997338595384,0.0646048449175056,0.07779037664218078,0.08701235788248148,fist
0.08820014136356025,0.09204175675385719,0.10457530571814581,0.1089839124419219,fist
0.07978562316965826,0.09238415457347614,0.12013356174305942,0.13363726573012608,fist
0.04705025461441646,0.05916201202921865,0.08877086561413047,0.11703327086609946,fist
0.02886752188292037,0.04770271199991526,0.08369466225492912,0.11605002074971923,fist
0.03985745075740174,0.047049305431163056,0.07825900915816977,0.11080254294691541,fist
0.02513182392545461,0.04578738699871804,0.08800932357963669,0.12683612454832788,fist
0.020945591810638712,0.050227011817843274,0.09651867207718896,0.1349876715695208,fist
0.025488618161512627,0.05197129966862899,0.09500607289972697,0.13319883335245766,fist
0.04508747759344332,0.06464044995173206,0.10620799699811016,0.14820808666299487,fist
0.04873196183584546,0.06427854063495603,0.10844794125563746,0.1478598843904341,fist
0.047556262132158154,0.06295739967696733,0.10650932560124601,0.14675832523007712,fist
0.03547800420984124,0.049519074562604015,0.08768938896956159,0.12798406330089107,fist
0.050671120751002725,0.06793560847699542,0.10674632613252419,0.15209794618161995,fist
0.03991689825575571,0.06364253829693402,0.09481655777574316,0.12608433678071457,fist
0.07734519454700818,0.08906533033549544,0.11354975307996787,0.13040814606442985,fist
0.08251012086947158,0.094331762545046,0.11687865688762203,0.12919739801795377,fist
0.06237171167015921,0.06833691982762713,0.08593444896824554,0.0909486771680017,fist
0.06528969432266075,0.06491120915083427,0.08361022825210358,0.09061033407490036,fist
0.034153309564030086,0.055958969529753315,0.08106707962278364,0.09951656922413306,fist
0.040726119240527076,0.06464030371990925,0.08917271250629244,0.11122886257181784,fist
0.0410459580998894,0.06711961810351606,0.09063539756631318,0.11003058975853301,fist
0.0448567249035236,0.07012917964855112,0.09265116972577568,0.11087517392794381,fist
0.04164092401880042,0.0668985755471212,0.09070783837396221,0.10956792279660044,fist
0.054225851301381876,0.07392099196432408,0.09470118527532963,0.10972509127664683,fist
0.04749208846700966,0.06871117326984863,0.0907576902413761,0.10411013115711093,fist
0.05422160404124881,0.08280054339154548,0.10758639603004493,0.12233205666980082,fist
0.05084702834182715,0.08468993806578597,0.1120534371081207,0.12814248805851222,fist
0.04236120065217557,0.0726698633968847,0.09610033843298367,0.11421074823564986,fist
0.03241010365915215,0.06588973420072869,0.08793631107640332,0.10715973755236656,fist
0.03428490300549956,0.05939283089972218,0.08438739179051384,0.09700923697714424,fist
