index_dist,middle_dist,ring_dist,pinky_dist,position
0.1492159802808176,0.1761746040485234,0.18891843379363177,0.18416668252096513,open
0.15983273269654266,0.21763892192270184,0.22979635886782604,0.23407554100111216,open
0.21347352362905886,0.2619671734953851,0.2717849760007756,0.26171029740521684,open
0.24738240179540258,0.3152410045885864,0.3010117595371542,0.2800114995891867,open
0.27893657910915615,0.33837286465145644,0.3293374510287505,0.30637500946555574,open
0.28814355974783556,0.3519674234708761,0.34248122364634115,0.3163196616186281,open
0.28425717410879003,0.3517056341560903,0.3420947779200589,0.3171185276514305,open
0.27685450267397615,0.3463087528214342,0.3347860670154243,0.31123764377845436,open
0.27008663441657565,0.33690471373909653,0.3284504141721629,0.3053203917491133,open
0.2662113970386547,0.331057095097857,0.320266712042581,0.29705571756578336,open
0.26361747934648666,0.3148213118887152,0.30848679895623277,0.2871980538394935,open
0.2616446475381117,0.3022670711428667,0.296824332523726,0.2757189820283982,open
0.2596416521160627,0.300074023575694,0.304562103004962,0.2745984705163129,open
0.2604112229591958,0.30648122619084117,0.3063404338253696,0.269877136149979,open
0.2638956590605451,0.30967239359655313,0.30859329451868606,0.2752354614576876,open
0.26714102023304004,0.3176317103505078,0.3184496501790887,0.2818591750216905,open
0.2701556777738548,0.3224982339004048,0.32356849576033014,0.2881086452480688,open
0.27424942310792366,0.3292248363222622,0.33155949422685754,0.29807856639888836,open
0.2816708591079113,0.3245302533151407,0.34397585391323027,0.32009949376422436,open
0.27559785566231554,0.3378279292099339,0.34906141017298536,0.3307187550208786,open
0.2596211221918725,0.3287232296075889,0.3421510882531286,0.32060754363548866,open
0.2520494582471798,0.325675009565927,0.345777845196828,0.32152040205601146,open
0.24442112981894396,0.32027369591676935,0.3419430837496792,0.31894396670210357,open
0.24092573626584377,0.3188003087647763,0.3425147799085586,0.3200131851423944,open
0.23804736243933178,0.3238646578342402,0.34039533476801137,0.31676984746736686,open
0.24100587670814883,0.3206655146265811,0.31497699812089275,0.29420410156192894,open
0.2519349159148658,0.32332504373735077,0.3107504802428658,0.2805935876808,open
0.2492625308967024,0.32723101582078823,0.3173516891382002,0.2918384690160853,open
0.24402249415587635,0.32218315721758917,0.31617917009596713,0.29119118220671625,open
0.23544083939517244,0.30985712083177697,0.3043701246904833,0.27903267885623784,open
0.2160999704712423,0.2854525980051059,0.27631830425662085,0.24800571525670997,open
0.19617407236400863,0.2418809506700606,0.22189922712397478,0.1774534201422964,open
0.20730676728030342,0.2573407245248751,0.24927804375206344,0.2216722289429785,open
0.21836518380219827,0.26385820239271585,0.2606325689827162,0.2364202724905349,open
0.2261634688808316,0.2680271030999336,0.2600867411771468,0.23573764196227887,open
0.23092313649599408,0.26981703116070943,0.2617508446515844,0.229258609438501,open
0.20860028918878196,0.2512288824250876,0.24391714811620593,0.20270535812822835,open
